No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,day_of_week,season,PM25_Category
10424,2014,5,9,7,60.0,77.0,31.0,36.0,800.0,83.0,17.7,1006.5,2.0,0.0,E,0.7,Dingling,2014-05-09 07:00:00,4,Spring,Moderate
10425,2014,5,9,8,49.0,56.0,39.0,41.0,1100.0,84.0,17.7,1006.5,2.8,0.0,ESE,3.4,Dingling,2014-05-09 08:00:00,4,Spring,Moderate
10426,2014,5,9,9,57.0,64.0,40.0,46.0,1300.0,83.0,17.6,1006.7,4.5,0.0,E,2.8,Dingling,2014-05-09 09:00:00,4,Spring,Moderate
10427,2014,5,9,10,61.0,112.0,46.0,52.0,1700.0,77.0,17.1,1007.0,5.7,0.0,ESE,2.0,Dingling,2014-05-09 10:00:00,4,Spring,Moderate
10428,2014,5,9,11,65.0,132.0,50.0,53.0,2000.0,76.0,17.0,1006.8,6.2,0.0,ESE,3.0,Dingling,2014-05-09 11:00:00,4,Spring,Moderate
10429,2014,5,9,12,61.0,98.0,38.0,47.0,1400.0,84.0,16.9,1006.6,6.4,0.0,ESE,1.8,Dingling,2014-05-09 12:00:00,4,Spring,Moderate
10430,2014,5,9,13,49.0,83.0,31.0,42.0,1100.0,89.0,17.1,1006.0,6.0,0.0,ESE,2.2,Dingling,2014-05-09 13:00:00,4,Spring,Moderate
10431,2014,5,9,14,55.0,62.0,30.0,42.0,1000.0,88.0,17.6,1005.4,5.8,0.0,E,0.9,Dingling,2014-05-09 14:00:00,4,Spring,Moderate
10432,2014,5,9,15,53.0,73.0,30.0,49.0,1200.0,79.0,18.3,1004.8,5.2,0.0,ENE,1.3,Dingling,2014-05-09 15:00:00,4,Spring,Moderate
10433,2014,5,9,16,44.0,46.0,29.0,43.0,1000.0,92.0,18.9,1004.3,5.3,0.0,E,1.4,Dingling,2014-05-09 16:00:00,4,Spring,Moderate
10434,2014,5,9,17,54.0,62.0,29.0,37.0,900.0,104.0,18.1,1004.2,6.3,0.0,WSW,1.1,Dingling,2014-05-09 17:00:00,4,Spring,Moderate
10435,2014,5,9,18,60.0,72.0,26.0,35.0,900.0,104.0,17.7,1004.8,6.2,0.0,S,0.1,Dingling,2014-05-09 18:00:00,4,Spring,Moderate
10436,2014,5,9,19,57.0,73.0,23.0,36.0,900.0,100.0,18.4,1006.0,3.4,0.0,ESE,3.7,Dingling,2014-05-09 19:00:00,4,Spring,Moderate
10437,2014,5,9,20,58.0,54.0,19.0,27.0,500.0,124.0,17.8,1006.5,3.3,0.0,SE,2.3,Dingling,2014-05-09 20:00:00,4,Spring,Moderate
10438,2014,5,9,21,41.0,82.0,19.0,23.0,400.0,127.0,17.3,1006.5,3.6,0.0,SSE,2.7,Dingling,2014-05-09 21:00:00,4,Spring,Moderate
10439,2014,5,9,22,44.0,84.0,21.0,31.0,500.0,107.0,16.5,1007.0,4.2,0.0,SSW,1.2,Dingling,2014-05-09 22:00:00,4,Spring,Moderate
10440,2014,5,9,23,42.0,89.0,20.0,36.0,600.0,89.0,15.2,1007.2,4.5,0.0,N,0.9,Dingling,2014-05-09 23:00:00,4,Spring,Moderate
10441,2014,5,10,0,47.0,122.0,12.0,50.0,700.0,52.0,15.1,1007.3,4.7,0.0,WNW,0.9,Dingling,2014-05-10 00:00:00,5,Spring,Moderate
10442,2014,5,10,1,57.0,151.0,9.0,57.0,700.0,30.0,15.0,1007.0,4.7,0.0,N,0.9,Dingling,2014-05-10 01:00:00,5,Spring,Moderate
10443,2014,5,10,2,55.0,98.0,9.0,34.0,700.0,47.0,16.2,1006.7,3.9,0.0,ESE,2.4,Dingling,2014-05-10 02:00:00,5,Spring,Moderate
10444,2014,5,10,3,76.0,111.0,8.0,37.0,700.0,40.0,15.6,1006.9,4.3,0.0,E,1.3,Dingling,2014-05-10 03:00:00,5,Spring,Unhealthy
10445,2014,5,10,4,68.0,103.0,8.0,34.0,700.0,41.0,14.6,1007.0,4.6,0.0,ENE,0.7,Dingling,2014-05-10 04:00:00,5,Spring,Moderate
10446,2014,5,10,5,54.0,68.0,7.0,29.0,700.0,42.0,13.6,1007.5,5.2,0.0,NW,1.2,Dingling,2014-05-10 05:00:00,5,Spring,Moderate
10447,2014,5,10,6,51.0,73.0,6.0,27.0,700.0,40.0,14.1,1007.8,5.4,0.0,NW,0.7,Dingling,2014-05-10 06:00:00,5,Spring,Moderate
10448,2014,5,10,7,43.0,77.0,6.0,22.0,700.0,41.0,15.4,1008.2,5.3,0.0,W,1.1,Dingling,2014-05-10 07:00:00,5,Spring,Moderate
10449,2014,5,10,8,56.0,75.0,9.0,24.0,700.0,45.0,16.2,1008.4,5.2,0.0,NW,1.1,Dingling,2014-05-10 08:00:00,5,Spring,Moderate
10450,2014,5,10,9,86.0,105.0,17.0,44.0,800.0,54.0,17.0,1008.3,5.0,0.0,E,0.7,Dingling,2014-05-10 09:00:00,5,Spring,Unhealthy
10451,2014,5,10,10,46.0,51.0,21.0,33.0,700.0,77.0,17.4,1008.4,5.0,0.0,ESE,2.0,Dingling,2014-05-10 10:00:00,5,Spring,Moderate
10452,2014,5,10,11,39.0,50.0,22.0,26.0,700.0,91.0,17.9,1008.3,5.5,0.0,SSE,1.3,Dingling,2014-05-10 11:00:00,5,Spring,Moderate
10453,2014,5,10,12,43.0,50.0,22.0,26.0,600.0,94.0,18.5,1007.8,6.0,0.0,SSW,1.4,Dingling,2014-05-10 12:00:00,5,Spring,Moderate
10454,2014,5,10,13,43.0,65.0,22.0,24.0,600.0,101.0,19.1,1007.4,5.5,0.0,W,0.8,Dingling,2014-05-10 13:00:00,5,Spring,Moderate
10455,2014,5,10,14,47.0,50.0,25.0,21.0,600.0,112.0,19.4,1006.4,5.4,0.0,SE,1.8,Dingling,2014-05-10 14:00:00,5,Spring,Moderate
10456,2014,5,10,15,43.0,49.0,26.0,22.0,600.0,118.0,19.5,1006.0,5.2,0.0,E,1.2,Dingling,2014-05-10 15:00:00,5,Spring,Moderate
10457,2014,5,10,16,51.0,37.0,26.0,21.0,700.0,123.0,19.9,1005.9,5.2,0.0,N,1.2,Dingling,2014-05-10 16:00:00,5,Spring,Moderate
10458,2014,5,10,17,49.0,37.0,24.0,21.0,700.0,130.0,19.8,1005.4,4.7,0.0,SE,1.2,Dingling,2014-05-10 17:00:00,5,Spring,Moderate
10459,2014,5,10,18,47.0,49.0,22.0,21.0,700.0,130.0,18.8,1005.7,5.9,0.0,W,0.9,Dingling,2014-05-10 18:00:00,5,Spring,Moderate
10460,2014,5,10,19,46.0,70.0,20.0,23.0,800.0,126.0,18.2,1006.3,5.7,0.0,WSW,1.0,Dingling,2014-05-10 19:00:00,5,Spring,Moderate
10461,2014,5,10,20,54.0,85.0,16.0,23.0,800.0,111.0,18.1,1006.7,6.0,0.0,E,1.4,Dingling,2014-05-10 20:00:00,5,Spring,Moderate
10462,2014,5,10,21,54.0,85.0,13.0,28.0,800.0,85.0,18.3,1006.9,4.1,0.0,E,2.5,Dingling,2014-05-10 21:00:00,5,Spring,Moderate
10463,2014,5,10,22,66.0,66.0,13.0,34.0,800.0,68.0,15.8,1007.5,6.5,0.1,E,1.9,Dingling,2014-05-10 22:00:00,5,Spring,Moderate
10464,2014,5,10,23,42.0,96.0,24.0,42.0,800.0,68.0,13.5,1007.5,7.9,0.6,E,2.4,Dingling,2014-05-10 23:00:00,5,Spring,Moderate
10465,2014,5,11,0,33.0,160.0,6.0,33.0,700.0,65.0,11.9,1006.6,9.6,1.8,NE,1.0,Dingling,2014-05-11 00:00:00,6,Spring,Good
10466,2014,5,11,1,39.0,66.0,2.0,26.0,900.0,41.0,11.0,1004.9,8.9,1.3,N,1.6,Dingling,2014-05-11 01:00:00,6,Spring,Moderate
10467,2014,5,11,2,37.0,5.0,2.0,20.0,900.0,57.0,10.9,1003.7,9.7,1.5,NW,1.7,Dingling,2014-05-11 02:00:00,6,Spring,Moderate
10468,2014,5,11,3,29.0,40.0,2.0,14.0,100.0,59.0,11.0,1002.5,10.1,1.7,E,0.3,Dingling,2014-05-11 03:00:00,6,Spring,Good
10469,2014,5,11,4,32.0,18.0,2.0,11.0,100.0,73.0,11.0,1001.9,9.9,1.2,NNW,0.9,Dingling,2014-05-11 04:00:00,6,Spring,Good
10470,2014,5,11,5,23.0,8.0,2.0,8.5,100.0,70.0,11.0,1001.0,9.7,1.8,NNW,1.3,Dingling,2014-05-11 05:00:00,6,Spring,Good
10471,2014,5,11,6,21.0,25.0,2.0,6.0,100.0,83.0,11.3,1000.6,9.6,0.6,NNW,1.3,Dingling,2014-05-11 06:00:00,6,Spring,Good
10472,2014,5,11,7,18.0,5.0,2.0,4.0,100.0,92.0,11.5,1000.5,9.9,0.8,NW,1.3,Dingling,2014-05-11 07:00:00,6,Spring,Good
10473,2014,5,11,8,17.0,5.0,2.0,4.0,100.0,94.0,11.5,1000.5,9.7,2.1,NW,1.0,Dingling,2014-05-11 08:00:00,6,Spring,Good
10474,2014,5,11,9,9.0,13.0,2.0,5.0,100.0,96.0,11.5,999.7,9.9,1.4,NNW,1.5,Dingling,2014-05-11 09:00:00,6,Spring,Good
10475,2014,5,11,10,6.0,5.0,2.0,3.0,100.0,104.0,11.6,998.7,8.6,1.1,NNW,1.5,Dingling,2014-05-11 10:00:00,6,Spring,Good
10476,2014,5,11,11,5.0,5.0,2.0,3.0,100.0,108.0,12.2,997.6,9.2,1.2,WNW,1.0,Dingling,2014-05-11 11:00:00,6,Spring,Good
10477,2014,5,11,12,6.0,12.0,2.0,2.0,100.0,110.0,13.0,996.3,9.1,0.5,NNW,1.0,Dingling,2014-05-11 12:00:00,6,Spring,Good
10478,2014,5,11,13,3.0,5.0,2.0,2.0,100.0,112.0,13.5,995.2,8.3,0.2,W,0.9,Dingling,2014-05-11 13:00:00,6,Spring,Good
10479,2014,5,11,14,3.0,5.0,2.0,2.0,100.0,114.0,14.4,994.1,7.7,0.0,N,0.9,Dingling,2014-05-11 14:00:00,6,Spring,Good
10480,2014,5,11,15,4.0,5.0,2.0,4.0,100.0,116.0,14.7,993.3,8.0,0.0,WNW,2.3,Dingling,2014-05-11 15:00:00,6,Spring,Good
10481,2014,5,11,16,8.0,5.0,3.0,7.0,100.0,116.0,14.8,992.6,7.1,0.0,WNW,2.8,Dingling,2014-05-11 16:00:00,6,Spring,Good
10482,2014,5,11,17,13.0,5.0,3.0,9.0,100.0,111.0,14.7,992.2,7.5,0.0,W,1.7,Dingling,2014-05-11 17:00:00,6,Spring,Good
10483,2014,5,11,18,16.0,29.0,3.0,12.0,100.0,104.0,13.9,992.4,8.9,0.0,S,1.3,Dingling,2014-05-11 18:00:00,6,Spring,Good
10484,2014,5,11,19,21.0,35.0,2.0,14.0,100.0,86.0,13.4,992.4,8.7,0.0,NE,0.7,Dingling,2014-05-11 19:00:00,6,Spring,Good
10485,2014,5,11,20,24.0,43.0,2.0,13.0,100.0,49.0,13.1,992.7,9.3,0.0,ENE,0.9,Dingling,2014-05-11 20:00:00,6,Spring,Good
10486,2014,5,11,21,34.0,22.0,2.0,16.0,100.0,35.0,12.5,992.6,9.9,0.0,N,0.8,Dingling,2014-05-11 21:00:00,6,Spring,Good
10487,2014,5,11,22,34.0,18.0,2.0,22.0,100.0,21.0,12.4,992.3,9.6,0.0,NE,0.5,Dingling,2014-05-11 22:00:00,6,Spring,Good
10488,2014,5,11,23,25.0,30.0,2.0,23.0,100.0,13.0,11.6,991.8,9.7,0.0,SE,0.7,Dingling,2014-05-11 23:00:00,6,Spring,Good
10489,2014,5,12,0,33.0,21.0,2.0,21.0,100.0,10.0,12.0,991.4,9.9,0.0,E,1.9,Dingling,2014-05-12 00:00:00,0,Spring,Good
10490,2014,5,12,1,25.0,5.0,2.0,21.0,100.0,8.0,11.3,991.1,9.6,0.0,ENE,1.1,Dingling,2014-05-12 01:00:00,0,Spring,Good
10491,2014,5,12,2,32.0,42.0,2.0,29.0,100.0,14.0,10.8,990.8,9.6,0.0,ENE,0.9,Dingling,2014-05-12 02:00:00,0,Spring,Good
10492,2014,5,12,3,49.0,18.0,2.0,31.0,100.0,4.0,10.1,990.9,9.0,0.0,SW,0.4,Dingling,2014-05-12 03:00:00,0,Spring,Moderate
10493,2014,5,12,4,36.0,5.0,2.0,23.0,100.0,6.0,9.2,991.4,8.3,0.0,NNW,1.4,Dingling,2014-05-12 04:00:00,0,Spring,Moderate
10494,2014,5,12,5,35.0,5.0,2.0,18.0,100.0,6.0,9.7,992.1,8.6,0.0,WSW,0.6,Dingling,2014-05-12 05:00:00,0,Spring,Good
10495,2014,5,12,6,32.0,42.0,2.0,25.0,100.0,3.0,13.8,992.5,10.2,0.0,S,1.4,Dingling,2014-05-12 06:00:00,0,Spring,Good
10496,2014,5,12,7,59.0,98.0,2.0,24.0,100.0,12.0,19.5,993.0,8.2,0.0,WSW,2.8,Dingling,2014-05-12 07:00:00,0,Spring,Moderate
10497,2014,5,12,8,59.0,99.0,5.0,27.0,100.0,32.0,24.0,993.1,4.4,0.0,WSW,2.2,Dingling,2014-05-12 08:00:00,0,Spring,Moderate
10498,2014,5,12,9,28.0,5.0,6.0,17.0,300.0,51.0,25.6,993.2,2.9,0.0,W,3.6,Dingling,2014-05-12 09:00:00,0,Spring,Good
10499,2014,5,12,10,25.0,5.0,6.0,11.0,300.0,88.0,27.2,992.6,2.3,0.0,WNW,4.2,Dingling,2014-05-12 10:00:00,0,Spring,Good
10500,2014,5,12,11,13.0,5.0,4.0,12.0,300.0,100.0,28.5,992.0,2.6,0.0,WNW,3.8,Dingling,2014-05-12 11:00:00,0,Spring,Good
10501,2014,5,12,12,6.0,5.0,3.0,8.0,200.0,113.0,29.6,991.4,1.1,0.0,W,4.6,Dingling,2014-05-12 12:00:00,0,Spring,Good
10502,2014,5,12,13,5.0,5.0,4.0,7.0,200.0,118.0,30.5,990.8,0.9,0.0,W,5.6,Dingling,2014-05-12 13:00:00,0,Spring,Good
10503,2014,5,12,14,18.0,5.0,5.0,7.0,200.0,123.0,31.4,990.0,2.5,0.0,W,4.9,Dingling,2014-05-12 14:00:00,0,Spring,Good
10504,2014,5,12,15,8.0,37.0,5.0,7.0,200.0,127.0,30.4,989.7,2.6,0.0,N,1.0,Dingling,2014-05-12 15:00:00,0,Spring,Good
10505,2014,5,12,16,10.0,40.0,3.0,6.0,200.0,131.0,30.2,989.3,6.8,0.0,SSE,3.3,Dingling,2014-05-12 16:00:00,0,Spring,Good
10506,2014,5,12,17,17.0,38.0,3.0,7.0,200.0,132.0,28.8,989.2,8.5,0.0,SE,2.1,Dingling,2014-05-12 17:00:00,0,Spring,Good
10507,2014,5,12,18,17.0,195.0,4.0,20.0,300.0,142.0,27.4,989.8,9.2,0.0,NNE,1.2,Dingling,2014-05-12 18:00:00,0,Spring,Good
10508,2014,5,12,19,29.0,132.0,5.0,31.0,400.0,138.0,23.5,990.4,10.2,0.0,N,1.5,Dingling,2014-05-12 19:00:00,0,Spring,Good
10509,2014,5,12,20,36.0,124.0,3.0,32.0,400.0,101.0,22.5,991.4,9.3,0.0,E,0.9,Dingling,2014-05-12 20:00:00,0,Spring,Moderate
10510,2014,5,12,21,32.0,35.0,3.0,27.0,400.0,104.0,20.4,991.6,8.7,0.0,E,0.8,Dingling,2014-05-12 21:00:00,0,Spring,Good
10511,2014,5,12,22,38.0,68.0,2.0,25.0,400.0,87.0,18.5,991.7,7.9,0.0,NNW,0.7,Dingling,2014-05-12 22:00:00,0,Spring,Moderate
10512,2014,5,12,23,31.0,23.0,2.0,23.0,300.0,78.0,17.7,991.7,7.4,0.0,NNW,1.9,Dingling,2014-05-12 23:00:00,0,Spring,Good
10513,2014,5,13,0,21.0,13.0,2.0,23.0,200.0,63.0,16.5,991.6,7.4,0.0,E,0.6,Dingling,2014-05-13 00:00:00,1,Spring,Good
10514,2014,5,13,1,30.0,5.0,2.0,21.0,200.0,55.0,15.5,991.6,6.5,0.0,N,2.0,Dingling,2014-05-13 01:00:00,1,Spring,Good
10515,2014,5,13,2,61.0,52.0,2.0,21.0,200.0,52.0,14.8,991.7,6.4,0.0,NNW,1.9,Dingling,2014-05-13 02:00:00,1,Spring,Moderate
10516,2014,5,13,3,23.0,20.0,2.0,20.0,100.0,46.0,14.9,991.6,5.1,0.0,W,0.5,Dingling,2014-05-13 03:00:00,1,Spring,Good
10517,2014,5,13,4,19.0,58.0,2.0,40.0,100.0,18.0,13.4,992.0,6.5,0.0,NW,1.3,Dingling,2014-05-13 04:00:00,1,Spring,Good
10518,2014,5,13,5,35.0,70.0,2.0,30.0,200.0,28.0,13.9,992.2,6.7,0.0,NNW,1.3,Dingling,2014-05-13 05:00:00,1,Spring,Good
10519,2014,5,13,6,35.0,70.0,2.0,31.0,200.0,18.0,16.4,992.6,8.4,0.0,NNW,1.2,Dingling,2014-05-13 06:00:00,1,Spring,Good
10520,2014,5,13,7,27.0,78.0,2.0,26.0,200.0,19.0,19.1,992.5,9.6,0.0,S,0.8,Dingling,2014-05-13 07:00:00,1,Spring,Good
10521,2014,5,13,8,50.0,166.0,3.0,38.0,500.0,22.0,20.7,992.0,9.3,0.0,SW,0.8,Dingling,2014-05-13 08:00:00,1,Spring,Moderate
10522,2014,5,13,9,48.0,84.0,4.0,52.0,500.0,16.0,21.2,992.0,10.7,0.0,SE,0.8,Dingling,2014-05-13 09:00:00,1,Spring,Moderate
10523,2014,5,13,10,52.0,121.0,6.0,57.0,600.0,34.0,24.3,991.4,10.9,0.0,ENE,1.3,Dingling,2014-05-13 10:00:00,1,Spring,Moderate
10524,2014,5,13,11,71.0,117.0,10.0,94.0,900.0,23.0,29.1,990.6,2.4,0.0,WNW,5.1,Dingling,2014-05-13 11:00:00,1,Spring,Moderate
10525,2014,5,13,12,45.0,45.0,10.0,21.0,300.0,80.0,29.6,990.7,1.1,0.0,WNW,6.2,Dingling,2014-05-13 12:00:00,1,Spring,Moderate
10526,2014,5,13,13,126.0,126.0,7.0,10.0,300.0,122.0,28.9,990.5,-0.3,0.0,WNW,3.6,Dingling,2014-05-13 13:00:00,1,Spring,Very Unhealthy
10527,2014,5,13,14,25.0,32.0,3.0,7.0,200.0,126.0,30.2,989.9,-1.3,0.0,W,6.5,Dingling,2014-05-13 14:00:00,1,Spring,Good
10528,2014,5,13,15,23.0,81.0,3.0,9.0,100.0,124.0,29.5,989.7,-1.8,0.0,WNW,6.2,Dingling,2014-05-13 15:00:00,1,Spring,Good
10529,2014,5,13,16,18.0,73.0,5.0,9.0,200.0,119.0,29.3,989.4,-5.5,0.0,W,5.8,Dingling,2014-05-13 16:00:00,1,Spring,Good
10530,2014,5,13,17,19.0,67.0,2.0,9.0,100.0,117.0,28.7,989.7,-4.7,0.0,WNW,3.2,Dingling,2014-05-13 17:00:00,1,Spring,Good
10531,2014,5,13,18,24.0,73.0,2.0,6.0,100.0,117.0,26.9,990.6,-4.9,0.0,WNW,2.5,Dingling,2014-05-13 18:00:00,1,Spring,Good
10532,2014,5,13,19,26.0,94.0,2.0,8.0,100.0,117.0,25.1,992.0,-6.3,0.0,NW,3.1,Dingling,2014-05-13 19:00:00,1,Spring,Good
10533,2014,5,13,20,29.0,91.0,2.0,8.0,100.0,113.0,24.0,993.6,-8.3,0.0,NNW,4.6,Dingling,2014-05-13 20:00:00,1,Spring,Good
10534,2014,5,13,21,30.0,89.0,2.0,6.0,100.0,102.0,22.2,994.8,-6.6,0.0,NW,2.6,Dingling,2014-05-13 21:00:00,1,Spring,Good
10535,2014,5,13,22,15.0,61.0,2.0,5.0,100.0,98.0,21.5,995.9,-8.1,0.0,N,4.7,Dingling,2014-05-13 22:00:00,1,Spring,Good
10536,2014,5,13,23,17.0,65.0,2.0,5.0,100.0,96.0,19.3,996.5,-5.6,0.0,N,1.3,Dingling,2014-05-13 23:00:00,1,Spring,Good
10537,2014,5,14,0,24.0,114.0,2.0,4.0,100.0,87.0,19.1,996.4,-7.3,0.0,NW,2.5,Dingling,2014-05-14 00:00:00,2,Spring,Good
10538,2014,5,14,1,21.0,95.0,2.0,4.0,100.0,88.0,18.4,996.7,-6.4,0.0,NW,2.1,Dingling,2014-05-14 01:00:00,2,Spring,Good
10539,2014,5,14,2,18.0,59.0,5.0,4.0,100.0,88.0,18.1,997.0,-5.9,0.0,WNW,2.5,Dingling,2014-05-14 02:00:00,2,Spring,Good
10540,2014,5,14,3,16.0,54.0,2.0,7.0,100.0,85.0,17.6,997.2,-5.7,0.0,NW,1.6,Dingling,2014-05-14 03:00:00,2,Spring,Good
10541,2014,5,14,4,14.0,53.0,2.0,9.0,100.0,79.0,17.3,997.9,-4.7,0.0,NW,2.3,Dingling,2014-05-14 04:00:00,2,Spring,Good
10542,2014,5,14,5,13.0,49.0,2.0,9.0,100.0,54.0,17.3,998.3,-3.5,0.0,NW,3.6,Dingling,2014-05-14 05:00:00,2,Spring,Good
10543,2014,5,14,6,12.0,43.0,2.0,9.0,100.0,71.0,17.1,998.9,-2.6,0.0,WNW,2.6,Dingling,2014-05-14 06:00:00,2,Spring,Good
10544,2014,5,14,7,9.0,21.0,2.0,5.0,100.0,73.0,17.2,999.3,-2.5,0.0,NW,1.5,Dingling,2014-05-14 07:00:00,2,Spring,Good
10545,2014,5,14,8,14.0,14.0,2.0,4.0,100.0,78.0,17.4,999.1,-2.3,0.0,NW,2.1,Dingling,2014-05-14 08:00:00,2,Spring,Good
10546,2014,5,14,9,6.0,11.0,2.0,5.0,100.0,80.0,17.7,999.3,-2.1,0.0,WNW,1.8,Dingling,2014-05-14 09:00:00,2,Spring,Good
10547,2014,5,14,10,4.0,8.0,2.0,4.0,100.0,79.0,18.2,999.0,-1.6,0.0,WNW,2.3,Dingling,2014-05-14 10:00:00,2,Spring,Good
10548,2014,5,14,11,8.0,13.0,2.0,7.0,200.0,75.0,18.7,998.2,-2.3,0.0,WNW,3.5,Dingling,2014-05-14 11:00:00,2,Spring,Good
10549,2014,5,14,12,8.0,18.0,6.0,12.0,200.0,72.0,19.6,997.9,-2.7,0.0,WNW,3.2,Dingling,2014-05-14 12:00:00,2,Spring,Good
10550,2014,5,14,13,10.0,15.0,11.0,12.0,100.0,82.0,20.5,997.0,-2.6,0.0,NE,1.8,Dingling,2014-05-14 13:00:00,2,Spring,Good
10551,2014,5,14,14,7.0,5.0,2.0,6.0,100.0,92.0,21.3,996.0,-3.3,0.0,N,1.5,Dingling,2014-05-14 14:00:00,2,Spring,Good
10552,2014,5,14,15,3.0,5.0,2.0,5.0,100.0,96.0,22.0,994.9,-2.0,0.0,SSW,1.0,Dingling,2014-05-14 15:00:00,2,Spring,Good
10553,2014,5,14,16,12.0,6.0,2.0,8.0,100.0,94.0,23.4,994.3,-3.1,0.0,SW,1.3,Dingling,2014-05-14 16:00:00,2,Spring,Good
10554,2014,5,14,17,3.0,11.0,2.0,9.0,100.0,96.0,22.4,994.2,-1.7,0.0,SSE,1.5,Dingling,2014-05-14 17:00:00,2,Spring,Good
10555,2014,5,14,18,10.0,22.0,2.0,22.0,100.0,83.0,20.8,994.3,-1.1,0.0,ESE,2.2,Dingling,2014-05-14 18:00:00,2,Spring,Good
10556,2014,5,14,19,13.0,40.0,2.0,31.0,200.0,67.0,18.3,994.9,0.4,0.0,N,0.9,Dingling,2014-05-14 19:00:00,2,Spring,Good
10557,2014,5,14,20,15.0,41.0,2.0,23.0,100.0,66.0,15.4,995.0,0.8,0.0,N,1.0,Dingling,2014-05-14 20:00:00,2,Spring,Good
10558,2014,5,14,21,24.0,48.0,2.0,28.0,200.0,44.0,14.6,994.9,-0.3,0.0,NNW,1.2,Dingling,2014-05-14 21:00:00,2,Spring,Good
10559,2014,5,14,22,18.0,26.0,2.0,21.0,100.0,52.0,13.8,994.5,-0.3,0.0,WSW,0.5,Dingling,2014-05-14 22:00:00,2,Spring,Good
10560,2014,5,14,23,21.0,27.0,2.0,19.0,100.0,47.0,12.5,993.9,-0.1,0.0,NNE,1.0,Dingling,2014-05-14 23:00:00,2,Spring,Good
10561,2014,5,15,0,21.0,19.0,2.0,19.0,100.0,44.0,11.7,993.2,0.1,0.0,NNW,1.6,Dingling,2014-05-15 00:00:00,3,Spring,Good
10562,2014,5,15,1,17.0,24.0,2.0,18.0,100.0,39.0,11.5,992.5,-1.0,0.0,NW,1.8,Dingling,2014-05-15 01:00:00,3,Spring,Good
10563,2014,5,15,2,11.0,15.0,2.0,18.0,100.0,41.0,11.4,991.9,-1.1,0.0,NW,1.2,Dingling,2014-05-15 02:00:00,3,Spring,Good
10564,2014,5,15,3,14.0,19.0,2.0,19.0,100.0,37.0,10.7,992.0,-0.8,0.0,NW,0.6,Dingling,2014-05-15 03:00:00,3,Spring,Good
10565,2014,5,15,4,21.0,32.0,2.0,20.0,100.0,35.0,10.2,992.7,-0.1,0.0,NNW,2.6,Dingling,2014-05-15 04:00:00,3,Spring,Good
10566,2014,5,15,5,14.0,27.0,2.0,18.0,100.0,34.0,11.2,993.0,-0.3,0.0,NNW,2.0,Dingling,2014-05-15 05:00:00,3,Spring,Good
10567,2014,5,15,6,21.0,31.0,2.0,20.0,100.0,30.0,14.6,993.0,-0.3,0.0,NW,0.6,Dingling,2014-05-15 06:00:00,3,Spring,Good
10568,2014,5,15,7,27.0,49.0,5.0,18.0,200.0,42.0,17.4,993.3,1.8,0.0,E,1.1,Dingling,2014-05-15 07:00:00,3,Spring,Good
10569,2014,5,15,8,68.0,61.0,4.0,22.0,200.0,47.0,19.9,993.1,2.7,0.0,E,0.9,Dingling,2014-05-15 08:00:00,3,Spring,Moderate
10570,2014,5,15,9,25.0,51.0,3.0,28.0,200.0,46.0,22.7,992.4,1.1,0.0,SSE,2.1,Dingling,2014-05-15 09:00:00,3,Spring,Good
10571,2014,5,15,10,25.0,68.0,4.0,40.0,400.0,42.0,24.6,991.7,0.8,0.0,SSE,2.1,Dingling,2014-05-15 10:00:00,3,Spring,Good
10572,2014,5,15,11,28.0,82.0,8.0,26.0,300.0,65.0,25.7,991.0,2.4,0.0,SE,2.9,Dingling,2014-05-15 11:00:00,3,Spring,Good
10573,2014,5,15,12,50.0,141.0,10.0,25.0,300.0,79.0,27.5,990.2,-1.5,0.0,S,5.7,Dingling,2014-05-15 12:00:00,3,Spring,Moderate
10574,2014,5,15,13,75.0,193.0,8.0,28.0,300.0,90.0,28.2,989.1,-0.9,0.0,SE,5.8,Dingling,2014-05-15 13:00:00,3,Spring,Moderate
10575,2014,5,15,14,82.0,208.0,6.0,37.0,300.0,89.0,28.1,988.5,-1.0,0.0,SE,3.0,Dingling,2014-05-15 14:00:00,3,Spring,Unhealthy
10576,2014,5,15,15,86.0,223.0,6.0,38.0,300.0,106.0,28.2,988.3,-0.9,0.0,S,2.3,Dingling,2014-05-15 15:00:00,3,Spring,Unhealthy
10577,2014,5,15,16,95.0,241.0,5.0,25.0,200.0,123.0,28.0,988.3,3.6,0.0,SE,2.2,Dingling,2014-05-15 16:00:00,3,Spring,Unhealthy
10578,2014,5,15,17,102.0,264.0,4.0,23.0,200.0,122.0,27.6,988.4,4.6,0.0,ESE,1.8,Dingling,2014-05-15 17:00:00,3,Spring,Unhealthy
10579,2014,5,15,18,99.0,259.0,6.0,27.0,300.0,128.0,27.0,988.8,3.5,0.0,E,2.2,Dingling,2014-05-15 18:00:00,3,Spring,Unhealthy
10580,2014,5,15,19,100.0,255.0,6.0,26.0,300.0,131.0,25.8,989.6,3.7,0.0,SSE,2.9,Dingling,2014-05-15 19:00:00,3,Spring,Unhealthy
10581,2014,5,15,20,98.0,252.0,6.0,22.0,300.0,123.0,25.2,990.6,3.2,0.0,NE,1.2,Dingling,2014-05-15 20:00:00,3,Spring,Unhealthy
